2018-03-13,FOX Movies,Fast and Furious 6,2013,"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Michelle Rodriguez', 'Jordana Brewster', 'Tyrese Gibson']",{'fox': ['79b84142a92846dbcaac9f0a790974df']}
2018-03-13,FOX Movies,The Fault in Our Stars,2014,"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern', 'Sam Trammell', 'Willem Dafoe']",{'fox': ['0e5173158c2997c7b188071ec8f4103a']}
2018-03-13,FOX Movies,The Five-Year Engagement,2012,"['Jason Segel', 'Emily Blunt', 'Chris Pratt', 'Alison Brie', 'Lauren Weedman', 'Mimi Kennedy']",{'fox': ['6b7790660c23e578b00a39fb25631715']}
2018-03-13,FOX Movies,Flight,2012,"['Denzel Washington', 'John Goodman', 'Don Cheadle', 'Kelly Reilly', 'Nadine Velazquez', 'Bruce Greenwood']",{'fox': ['4307a0640138134ad09531ad5ed6f201']}
2018-03-13,FOX Movies,The Fog,2005,"['Tom Welling', 'Maggie Grace', 'Rade Serbedzija', 'Selma Blair', 'DeRay Davis', 'Kenneth Welsh']",{'fox': ['083e10c3bc3fac9c42f100241f91c1d9']}
2018-03-13,FOX Movies,Footloose,2011,[],{'fox': ['527d460412a7d2b0e63b473ad033d28e']}
2018-03-13,FOX Movies,Freedomland,2006,"['Samuel L. Jackson', 'Jilianne Moore', 'Ron Eldard', 'Edie Falco', 'William Forsythe', 'Aunjanue Ellis']",{'fox': ['f9f96a6dc7afe1f8e472911f1465fec5']}
2018-03-13,FOX Movies,Gone Girl,2014,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry', 'Carrie Coon', 'Kim Dickens']",{'fox': ['3d98f483d1bef7866e8bd444eeb3c26e']}
2018-03-13,FOX Movies,A Good Day to Die Hard,2013,"['Bruce Willis', 'Jai Courtney', 'Sebastian Koch', 'Yuliya Snigir', 'Mary Elizabeth Winstead', 'Radivoje Bukvic']",{'fox': ['910bb34e181accb72207b962d4021047']}
2018-03-13,FOX Movies,Goosebumps,2015,"['Dylan Minnette', 'Odeya Rush', 'Amy Ryan', 'Jillian Bell', 'Halston Sage', 'Ken Marino']",{'fox': ['faa502bc3b3a76efc3c61b8ac24644bd']}
