2018-03-15,Google Play Movies,"Three Billboards Outside Ebbing, Missouri",2017,"['Frances McDormand', 'Woody Harrelson', 'Sam Rockwell', 'Abbie Cornish', 'John Hawkes', 'Peter Dinklage', 'Martin McDonagh']",{'googleplay': ['ZuvYj0-h-Lk']}
2018-03-15,Google Play Movies,The Disaster Artist,2017,"['James Franco', 'Dave Franco', 'Seth Rogen', 'Alison Brie', 'Zac Efron', 'Paul Scheer', 'James Franco', 'Scoot Neustadter', 'Michael H. Weber']",{'googleplay': ['-r33R82vOEc']}
2018-03-15,Google Play Movies,Jumanji 2-Movie Collection,2018,"['James Handy', 'Laura Bell Bundy', 'Kirsten Dunst', 'Robin Williams', 'Adam Hann-Byrd', 'Bradley Pierce', 'Bonnie Hunt', 'David Alan Grier', 'Patricia Clarkson', 'Jonathan Hyde', 'Frank Welker', 'Bebe Neuwirth', 'Dwayne Johnson', 'Bobby Cannavale', 'Madison Iseman', 'Karen Gillan', 'Rhys Darby', 'Alex Wolff', 'Jack Black', 'Nick Jonas', 'Morgan Turner', 'Marc Evan Jackson', ""Ser'darius Blain"", 'Kevin Hart', 'William Teitler', 'Scott Kroopf', 'Matt Tolmach', 'Joe Johnston', 'Jake Kasdan', 'Jim Strain', 'Jonathan Hensleigh', 'Greg Taylor']",{'googleplay': ['tQlIHAIZDls']}
2018-03-15,Google Play Movies,Coco,2017,"['Anthony Gonzalez', 'Gael Garca Bernal', 'Benjamin Bratt', 'Alanna Ubach', 'Rene Victor', 'Jaime Camil', 'Alfonso Arau', 'Herbert Siguenza', 'Gabriel Iglesias', 'Lombardo Boyar', 'Ana Ofelia Murgua', 'Natalia Cordova-Buckley', 'Selene Luna', 'Edward James Olmos', 'Sofa Espinosa', 'Carla Medina', 'Dyana Ortelli', 'Luis Valdez', 'Blanca Araceli', 'Salvador Reyes', 'Cheech Marin', 'Octavio Solis', 'John Ratzenberger', 'Darla K. Anderson', 'Lee Unkrich', 'Adrian Molina', 'Adrian Molina', 'Matthew Aldrich']",{'googleplay': ['UVFVtJcxXWE']}
2018-03-15,Google Play Movies,Lady Bird,2017,"['Saoirse Ronan', 'Laurie Metcalf', 'Timothe Chalamet', 'Lucas Hedges', 'Odeya Rush', 'Jake McDorman', 'Tracy Letts', 'Greta Gerwig', 'Greta Gerwig']",{'googleplay': ['yBIPcwJ03V4']}
2018-03-15,Google Play Movies,Darkest Hour,2017,"['Gary Oldman', 'Kristin Scott Thomas', 'Lily James', 'Stephen Dillane', 'Ben Mendelsohn', 'Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten', 'Douglas Urbanski', 'Joe Wright', 'Anthony McCarten']",{'googleplay': ['WCoGxrUg9FM']}
2018-03-15,Google Play Movies,Daddy's Home 2,2017,"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini', 'John Cena', 'John Lithgow', 'Mel Gibson', 'Will Ferrell', 'Adam McKay', 'Chris Henchy', 'John Morris', 'Kevin Messick', 'Molly Allen', 'Sean Anders', 'Mark Wahlberg', 'Steve Levinson', 'Sean Anders', 'Sean Anders', 'John Morris']",{'googleplay': ['obKUM7KR3vs']}
2018-03-15,Google Play Movies,The Star,2017,"['Steven Yeun', 'Keegan-Michael Key', 'Aidy Bryant', 'Gina Rodriguez', 'Zachary Levi', 'Christopher Plummer', 'Ving Rhames', 'Gabriel Iglesias', 'Kelly Clarkson', 'Anthony Anderson', 'Patricia Heaton', 'Kris Kristofferson', 'Kristin Chenoweth', 'Mariah Carey', 'Oprah Winfrey', 'Tyler Perry', 'Tracy Morgan', 'Jennifer Magee-Cook', 'Timothy Reckart']",{'googleplay': ['gZNK1nkfWgQ']}
2018-03-15,Google Play Movies,The Breadwinner,2017,"['Saara Chaudry', 'Soma Chhaya', 'Laara Sadiq', 'Shaista Latif', 'Ali Badshah', 'Anthony Leo', 'Andrew Rosen', 'Paul Young', 'Tomm Moore', 'Stephan Roelants', 'Nora Twomey', 'Anita Doron']",{'googleplay': ['fu7AaS1yQfA']}
2018-03-15,Google Play Movies,Thor 3-Movie Collection,2018,"['Rob Mayes', 'Tom Hiddleston', 'Taika Waititi', 'Jasper Bagg', 'Mark Ruffalo', 'Cohen Holloway', 'Ray Stevenson', 'Chris Hemsworth', 'Karl Urban', 'Zachary Levi', 'Sol Castanho', 'Cate Blanchett', 'Hamish Parkinson', 'Anthony Hopkins', 'Shari Sebbens', 'Tadanobu Asano', 'Benedict Cumberbatch', 'Steven Oliver', 'Sky Castanho', 'Shalom Brune-Franklin', 'Ashley Ricardo', ""Alia Seror O'Neil"", 'Jeff Goldblum', 'Sophia Laryea', 'Charlotte Nicdao', 'Amali Golden', 'Rachel House', 'Sam Neill', 'Eloise Winestock', 'Georgia Blizzard', 'Luke Hemsworth', 'Samantha Hopper', 'Jet Tranter', 'Richard Green', 'Idris Elba', 'Tessa Thompson', 'Clancy Brown', 'Taylor Hemsworth', ""Chris O'Dowd"", 'Rene Russo', 'Stellan Skarsgrd', 'Christopher Eccleston', 'Adewale Akinnuoye-Agbaje', 'Natalie Portman', 'Alice Krige', 'Jaimie Alexander', 'Kat Dennings', 'Kevin Feige', 'Taika Waititi', 'Kenneth Branagh', 'Alan Taylor', 'Eric Pearson', 'Christopher L. Yost', 'Craig Kyle', 'Christopher Markus', 'Stephen McFeely', 'Ashley Edward Miller', 'Zack Stentz', 'Don Payne']",{'googleplay': ['KeyQxiU1E8c']}
