2018-03-16,GooglePlay Shows,Atlanta,2016,1,10,The Jacket,{'googleplay': ['mldcCprIrPA']}
2018-03-16,GooglePlay Shows,Atlanta,2016,1,101,Atlanta Sneak Peek,{'googleplay': ['b5x3JtQmH14']}
2018-03-16,GooglePlay Shows,Atlanta,2016,2,1,Alligator Man,{'googleplay': ['CsNIe5uED7k']}
2018-03-16,GooglePlay Shows,Atlanta,2016,2,2,Sportin' Waves,{'googleplay': ['Q-MTeMNqFzo']}
2018-03-16,GooglePlay Shows,Atlanta,2016,2,101,Atlanta Season 2 Sneak Peek,{'googleplay': ['toUQgz_c2TU']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,1,Pups and the Kitty-tastrophe/Pups Save a Train,{'googleplay': ['NTZZdSPgoa8']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,2,Pup Pup Boogie/Pups in a Fog,{'googleplay': ['BGusMbyAtPw']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,3,Pups Save the Sea Turtles/Pup and the Very Big Baby,{'googleplay': ['npTzY8Gtj0g']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,4,Pups Save the Circus/Pup A Doodle Do,{'googleplay': ['9zuMW0dMrV0']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,5,Pup Pup Goose/Pup Pup and Away,{'googleplay': ['VUoKmN-nbiM']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,6,Pups Pit Crew/Pups Fight Fire,{'googleplay': ['CtA0BxArS5E']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,7,Pups Save the Bunnies/Puptacular,{'googleplay': ['HFuQU7wp-Gs']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,8,Pups Save the Bay/Pups Save a Goodway,{'googleplay': ['hIjkJ04KKcA']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,9,Pups Get a Rubble/Pups Save a Walrus,{'googleplay': ['taDCFLVNVGI']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,10,Pups Save the Treats/Pups Get a Lift,{'googleplay': ['8-y32mQEcBY']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,11,Pups Save a Hoedown/Pups Save Alex,{'googleplay': ['Vmyu19UGL6k']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,12,Pups and the Ghost Pirate,{'googleplay': ['QxOYv7mVH7I']}
2018-03-16,GooglePlay Shows,PAW Patrol,2016,Pack,13,Pups Save a School Day/Pups Turn on the Lights,{'googleplay': ['qe7eMnstKzs']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,1,Help Wanted/Reef Blowers/Tea at the Treedome,{'googleplay': ['-xPc33o5hZ4']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,2,Bubblestand/Ripped Pants,{'googleplay': ['LjLxIU93DS4']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,3,Jellyfishing/Plankton,{'googleplay': ['3rfHq9P80XQ']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,4,Naughty Nautical Neighbors/Boating School,{'googleplay': ['W_nE0Loc9fI']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,5,Pizza Delivery/Home Sweet Pineapple,{'googleplay': ['DxumBITDOU0']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,6,Mermaid Man and Barnacle Boy/Pickles,{'googleplay': ['dwAMuQ-epRA']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,7,Hall Monitor/Jellyfish Jam,{'googleplay': ['G7NMoflj_0Q']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,8,Sandy's Rocket/Squeaky Boots,{'googleplay': ['vEcq8bPPd3o']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,9,Nature Pants/Opposite Day,{'googleplay': ['BDcVvPvwrUw']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,10,,{'googleplay': ['20cHGE0HJgA']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,,,{'googleplay': ['-RaXJOieCoQ']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,,,{'googleplay': ['36xeJCga8HU']}
2018-03-16,GooglePlay Shows,SpongeBob SquarePants,2016,Up,,,{'googleplay': ['HSBGiC_hS-8']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,1,"They're Back, Aren't They?",{'googleplay': ['HnPdStD_rHY']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,2,The One With The Baby Carrot,{'googleplay': ['ew7Hdf-MuCM']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,3,Mazikeen Smith,{'googleplay': ['RoT97_22UrM']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,4,What Would Lucifer Do?,{'googleplay': ['vH3VeY1sPC4']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,5,"Welcome Back, Charlotte Richards",{'googleplay': ['qAgTDbePlY0']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,6,Vegas With Some Radish,{'googleplay': ['KZm5ubOdNKY']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,7,Off the Record,{'googleplay': ['hpYufVtmnlc']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,8,Chloe Does Lucifer,{'googleplay': ['zASj4Xsievg']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,9,The Sinnerman,{'googleplay': ['kZpC7FTrT8s']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['AAoNZ1WS_V8']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['LbkwzLDtYTo']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['Se71bsOLIhM']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['fmlZWlqaDZM']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['zTGJTrr7oC8']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['It7Crk_SQZw']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['-1LuJk9ZgxI']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['UZuBbEOJwrI']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['nBNhg7m0gws']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['8MyE1cbC4Xg']}
2018-03-16,GooglePlay Shows,Lucifer,2016,1--2,,,{'googleplay': ['oTOhLJE4co4']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",1,Pilot,{'googleplay': ['mKEoyglzUys']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",2,46 Long,{'googleplay': ['bMCno0pQtQ4']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",3,"Denial, Anger, Acceptance",{'googleplay': ['4oWe732t-Gs']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",4,Meadowlands,{'googleplay': ['ZO7ubnwITMI']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",5,College,{'googleplay': ['xyN5jMG54U4']}
